id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,verification_count,property_type_category,bathrooms_type,amenities_count,review_mean
1929739,2013-09-27,4,1,2,1,1,1,1,1,53.33697,-6.29251,31,2,4.0,7,2.0,3.0,3533,100.0,1.0,180.0,82.0,0.0,0.0,2013-12-03,4.88,4.86,4.95,4.85,4.89,4.63,4.77,0,3.0,0.0,3.0,0.0,0.77,3271.0,2,3,7,916,0.0590354813749511
1943366,2012-01-02,4,1,3,0,1,1,1,1,53.35691,-6.29164,16,0,6.0,2,1.0,4.0,4067,240.0,2.0,365.0,133.0,29.0,4.0,2014-05-11,4.83,4.83,4.9,4.88,4.9,4.66,4.61,1,8.0,8.0,0.0,0.0,1.31,3905.0,2,0,3,559,0.1006726910773382
1963074,2013-11-19,3,1,3,0,1,1,1,1,53.39105,-6.27775,37,2,2.0,3,1.0,1.0,3961,105.0,1.0,1125.0,228.88497850198831,66.62614730882797,6.0,2014-08-03,4.97,4.98,4.98,4.98,4.98,4.81,4.92,0,1.0,0.0,1.0,0.0,6.24,3218.0,2,3,3,625,0.0753252753205982
2026810,2013-06-07,4,3,3,0,1,1,1,1,53.32338,-6.25333,37,2,1.0,4,1.0,1.0,143,53.0,3.0,1125.0,228.88497850198831,31.0,3.0,2014-02-19,4.73,4.76,4.74,4.85,4.86,4.86,4.73,0,2.0,0.0,2.0,0.0,2.8,3383.0,2,3,4,320,0.0740684725107825
2069629,2013-12-12,1,4,3,0,1,1,1,1,53.34665,-6.26371,16,0,2.0,2,1.0,1.0,4380,95.0,14.0,1125.0,64.0,0.0,0.0,2016-03-06,4.68,4.84,4.86,4.9,5.0,4.75,4.68,0,1.0,1.0,0.0,0.0,0.81,3195.0,2,0,3,539,0.0485882116161845
2084913,2013-03-28,0,0,0,0,1,1,1,1,53.34932,-6.26709,40,2,2.0,2,1.0,1.0,6553,80.0,2.0,10.0,48.0,0.0,0.0,2015-03-15,4.79,4.87,4.93,4.77,4.91,4.8,4.7,0,1.0,0.0,1.0,0.0,0.53,3454.0,2,3,3,218,0.0663697483596024
2121887,2013-01-13,1,4,3,0,4,1,0,1,53.33914,-6.26709,16,0,4.0,7,2.0,2.0,48,70.0,2.0,1125.0,7.0,0.0,0.0,2017-04-29,4.71,5.0,4.57,4.71,4.43,5.0,4.86,0,1.0,1.0,0.0,0.0,0.11,3528.0,2,0,7,486,0.0921936876824094
2162973,2011-12-03,2,1,0,0,1,1,1,1,53.32147,-6.24967,16,0,2.0,2,1.0,1.0,6044,125.0,14.0,1125.0,58.0,3.0,0.0,2014-01-17,4.82,4.86,4.89,4.96,4.96,4.95,4.64,0,1.0,1.0,0.0,0.0,0.55,3935.0,2,0,3,114,0.0379833447384781
2164444,2014-01-04,4,1,3,0,1,1,1,1,53.32889,-6.25116,44,2,2.0,5,1.0,1.0,3787,80.0,2.0,5.0,228.88497850198831,66.62614730882797,3.0,2014-02-15,4.51,4.62,4.41,4.82,4.73,4.8,4.56,0,2.0,0.0,2.0,0.0,4.57,3172.0,2,3,5,669,0.0755263698444143
2165074,2014-01-05,4,1,1,0,1,1,1,1,53.39551,-6.26308,16,0,4.0,2,1.0,5.895590181708249,4862,120.0,3.0,15.0,121.0,6.0,2.0,2014-03-19,4.83,4.87,4.92,4.93,4.95,4.32,4.75,1,1.0,1.0,0.0,0.0,1.17,3171.0,2,0,3,853,0.0613570152823553
2283713,2012-10-16,3,3,2,0,1,1,1,1,53.33408,-6.26463,40,2,2.0,30,1.0,1.0,126,65.0,2.0,1001.0,228.88497850198831,20.0,4.0,2014-04-05,4.59,4.76,4.46,4.88,4.9,4.86,4.68,0,2.0,0.0,2.0,0.0,3.12,3617.0,2,3,2,350,0.0673516028818718
2355991,2014-02-07,3,1,3,1,1,1,1,0,53.1985022792265,-6.10093,16,0,5.0,2,2.0,3.0,5177,120.0,6.0,1125.0,56.0,10.0,1.0,2014-02-26,4.94,4.98,4.98,4.91,4.96,4.94,4.92,0,1.0,1.0,0.0,0.0,0.54,3138.0,2,0,3,1006,0.0638297629930442
2372993,2013-05-01,3,1,2,0,1,1,1,1,53.34399,-6.26937,16,0,4.0,2,2.0,2.0,4206,400.0,3.0,100.0,171.0,5.0,0.0,2014-03-19,4.85,4.9,4.93,4.92,4.95,4.93,4.75,0,1.0,1.0,0.0,0.0,1.65,3420.0,2,0,3,467,0.0535907701800161
2385640,2014-02-12,1,4,3,0,1,1,1,0,53.28973,-6.1284,13,0,8.671544170113124,17,4.280988580872517,5.895590181708249,357,179.0,10.0,25.0,1.0,0.0,0.0,2018-07-19,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,0.02,3133.0,2,0,17,745,0.1
2394893,2014-02-12,1,4,2,0,0,1,1,1,53.39058,-6.24692,26,2,2.0,6,1.0,1.0,3679,58.0,2.0,21.0,228.88497850198831,3.0,0.0,2014-05-26,4.92,4.95,4.93,4.99,4.98,4.78,4.91,0,3.0,0.0,3.0,0.0,2.4,3133.0,3,3,6,27,0.0561882045994332
2415104,2013-03-22,3,1,2,1,0,1,1,1,53.33364,-6.26584,13,0,6.0,5,2.0,4.0,5854,450.0,5.0,1124.0,228.88497850198831,11.0,1.0,2014-03-19,4.9,4.92,4.74,4.92,4.95,4.93,4.72,0,6.0,2.0,4.0,0.0,2.45,3460.0,3,0,5,55,0.0548114747470952
2427857,2014-02-12,1,4,2,0,0,1,1,1,53.38949,-6.24701,44,2,2.0,4,1.0,1.0,4309,58.0,2.0,21.0,228.88497850198831,0.0,0.0,2014-03-19,4.96,4.96,4.93,4.99,4.98,4.79,4.9,0,3.0,0.0,3.0,0.0,2.41,3133.0,3,3,4,460,0.0443329150340923
2466169,2014-01-31,4,1,2,1,1,1,1,1,53.34526,-6.28195,16,0,2.0,2,1.5239777204184215,1.0,5371,128.0,3.0,90.0,213.0,9.0,0.0,2014-05-14,4.65,4.78,4.71,4.84,4.87,4.66,4.54,0,1.0,1.0,0.0,0.0,2.1,3145.0,2,0,3,341,0.0657402053686094
2471794,2014-02-27,3,2,3,0,1,1,1,0,53.2858,-6.13467,44,2,2.0,5,1.0,2.0,4847,95.0,2.0,14.0,114.0,49.0,5.0,2014-05-26,4.92,4.95,4.94,4.93,4.93,4.88,4.81,0,1.0,0.0,1.0,0.0,1.13,3118.0,2,3,5,566,0.084956828231302
2481147,2010-09-14,4,1,3,0,1,1,1,1,53.34573,-6.23746,17,0,7.0,7,3.0,5.0,4636,753.0,3.0,1125.0,27.0,10.0,1.0,2016-06-17,4.56,4.48,4.67,4.37,4.74,4.85,4.59,1,31.0,25.31341984003077,1.0,0.0,0.36,4380.0,2,0,7,663,0.071292927240241
2489550,2014-02-07,4,3,3,1,1,1,0,1,53.3436,-6.2673,9,0,2.0,2,1.0,2.0,4149,146.0,14.0,1125.0,228.88497850198831,12.0,2.0,2014-06-03,4.89,4.95,4.88,4.93,4.95,4.98,4.78,0,20.0,20.0,0.0,0.0,4.47,3138.0,2,0,3,506,0.0644842693681032
2514537,2014-03-01,1,4,3,0,1,1,0,1,53.36559,-6.22861,13,0,5.0,7,3.0,3.0,1416,110.0,5.0,1125.0,2.0,0.0,0.0,2017-08-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.03,3116.0,2,0,7,272,0.0157983035890012
2574203,2014-03-12,4,1,2,1,1,1,1,1,53.34223,-6.33011,44,2,1.0,4,1.0,1.0,4831,51.0,2.0,3.0,228.88497850198831,59.0,6.0,2014-03-21,4.91,4.96,4.96,4.92,4.94,4.7,4.89,0,1.0,0.0,1.0,0.0,3.59,3105.0,2,3,4,605,0.0945249900093378
2607040,2014-03-20,4,1,3,0,1,1,1,1,53.33461,-6.27329,61,0,2.0,2,1.0,1.0,5492,120.0,3.0,1125.0,56.0,10.0,2.0,2014-04-22,4.73,4.85,4.53,4.83,4.91,4.74,4.74,0,1.0,1.0,0.0,0.0,0.55,3097.0,2,2,3,600,0.0720416437877663
2610590,2013-03-20,1,4,3,0,1,1,1,1,53.33665,-6.27844,13,0,6.0,7,3.0,4.0,4357,160.0,2.0,10.0,2.0,0.0,0.0,2016-09-04,4.0,4.0,4.0,5.0,5.0,5.0,4.0,0,1.0,1.0,0.0,0.0,0.03,3462.0,2,0,7,754,0.0793650793650793
2614726,2014-03-11,1,4,3,0,1,1,1,1,53.36343,-6.24903,40,2,2.0,7,1.0,1.0,1175,110.0,1.0,1125.0,6.0,0.0,0.0,2014-05-26,4.5,4.6,4.2,4.6,4.8,4.6,4.2,1,1.0,0.0,1.0,0.0,0.06,3106.0,2,3,7,176,0.0272927705758827
2620389,2014-02-09,1,4,3,0,1,1,1,1,53.35186,-6.27579,55,3,1.0,4,1.0,1.0,7006,38.0,1.0,25.0,6.0,0.0,0.0,2016-08-21,4.17,4.2,4.0,3.83,4.5,4.17,3.83,0,1.0,0.0,0.0,1.0,0.08,3136.0,2,2,4,650,0.0510600968737761
2635493,2010-01-02,1,4,3,0,0,1,1,1,53.31822,-6.23711,13,0,4.0,7,3.0,4.0,6298,200.0,1.0,28.0,1.0,0.0,0.0,2014-09-30,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,0.01,4635.0,3,0,7,186,0.1111111111111111
2642164,2014-03-25,1,4,3,0,1,1,1,2,53.37994,-6.065057319379677,27,2,2.0,3,1.0,2.0,265,66.0,2.0,7.0,39.0,0.0,0.0,2014-06-01,4.92,4.95,4.95,5.0,5.0,4.92,4.89,1,1.0,0.0,1.0,0.0,0.39,3092.0,2,2,3,411,0.0333532196224026
2647405,2013-11-10,1,4,3,0,1,1,1,1,53.33974,-6.23378,40,2,2.0,3,1.0,1.0,1828,65.0,2.0,1125.0,70.0,0.0,0.0,2014-04-20,4.61,4.73,4.41,4.79,4.79,4.49,4.57,0,1.0,0.0,1.0,0.0,0.68,3227.0,2,3,3,289,0.052958475098535
2671586,2014-03-29,1,4,3,0,1,1,0,1,53.38946,-6.24341,13,0,5.0,7,3.0,3.0,6312,97.0,7.0,25.0,1.0,0.0,0.0,2016-07-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.01,3088.0,2,0,7,242,0.0279411764705882
2685349,2014-03-31,1,4,3,0,1,1,1,1,53.33408,-6.23764,16,0,8.0,7,3.0,5.0,6586,290.0,2.0,60.0,106.0,0.0,0.0,2014-07-02,4.87,4.91,4.85,4.96,4.99,4.83,4.7,1,2.0,2.0,0.0,0.0,1.06,3086.0,2,0,7,325,0.0447074261609099
2686112,2014-03-31,4,2,2,0,1,1,1,1,53.35322,-6.26188,40,2,2.0,7,1.0,1.0,2880,157.0,3.0,1125.0,72.0,9.0,0.0,2014-04-15,4.61,4.72,4.62,4.81,4.77,4.9,4.69,0,1.0,0.0,1.0,0.0,0.7,3086.0,2,3,7,388,0.075000923473957
2691951,2014-01-19,4,1,3,1,1,1,1,0,53.31019,-6.20477,11,0,4.0,2,2.0,2.0,5968,243.0,2.0,14.0,69.0,35.0,3.0,2019-12-06,4.94,4.96,5.0,4.99,5.0,4.91,4.75,0,1.0,1.0,0.0,0.0,2.05,3157.0,2,0,3,46,0.0764447543344234
2703497,2014-04-02,3,1,2,0,1,1,1,0,53.29444,-6.14328,13,0,5.0,2,2.0,1.0,3806,350.0,2.0,28.0,2.0,2.0,1.0,2022-07-04,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0,1.0,1.0,0.0,0.0,0.85,3084.0,2,0,3,993,0.033596837944664
2719863,2013-10-09,1,4,3,0,1,1,0,1,53.34403,-6.2766,40,2,2.0,4,1.0,1.0,528,73.0,2.0,7.0,3.0,0.0,0.0,2014-04-27,4.33,4.33,4.67,4.67,5.0,4.33,4.33,0,1.0,0.0,1.0,0.0,0.03,3259.0,2,3,4,934,0.0622787009883784
2734096,2014-01-11,3,2,0,0,1,1,1,1,53.34374,-6.23594,40,2,1.0,3,1.0,1.0,6393,210.0,3.0,60.0,23.0,6.0,1.0,2014-08-23,4.91,4.95,4.73,4.86,4.91,5.0,4.77,0,1.0,0.0,1.0,0.0,0.23,3165.0,2,3,3,306,0.056452688007166
2754860,2014-04-09,2,1,0,0,1,1,1,2,53.4925569505988,-6.38298,13,0,8.671544170113124,15,4.280988580872517,5.895590181708249,2800,300.0,7.0,60.0,7.0,3.0,0.0,2017-06-08,5.0,4.83,4.83,4.83,5.0,5.0,4.67,0,1.0,1.0,0.0,0.0,0.11,3077.0,2,0,15,502,0.0496609408179259
2760521,2012-10-12,4,1,3,0,5,1,1,1,53.346,-6.23933,16,0,2.0,5,1.0,1.0,6381,77.0,7.0,1125.0,6.0,1.0,0.0,2014-11-03,4.67,4.67,4.5,4.5,4.83,5.0,4.67,1,11.0,11.0,0.0,0.0,0.06,3621.0,1,0,5,250,0.0530441110317271
2770813,2014-04-11,3,1,2,1,1,1,1,1,53.36417,-6.18684,37,2,3.0,6,1.0,2.0,3644,138.0,1.0,1000.0,102.0,25.0,7.1321923032480665,2014-05-15,4.62,4.63,4.77,4.87,4.91,4.68,4.53,0,4.0,0.0,4.0,0.0,1.01,3075.0,2,3,6,514,0.0831697625841458
2778697,2014-04-13,1,4,1,1,0,1,1,1,53.36723,-6.26862,37,2,2.0,3,1.0,1.0,4400,85.0,62.0,180.0,115.0,11.0,0.0,2014-05-27,4.89,4.84,4.75,4.95,4.97,4.7,4.83,0,1.0,0.0,1.0,0.0,1.14,3073.0,3,3,3,561,0.0468724038382093
2791857,2014-02-12,1,4,2,0,0,1,1,1,53.38903,-6.24719,44,2,2.0,5,1.0,1.0,3656,71.0,2.0,21.0,228.88497850198831,2.0,0.0,2014-07-10,4.94,4.95,4.92,4.99,4.99,4.86,4.88,0,3.0,0.0,3.0,0.0,2.5,3133.0,3,3,5,70,0.0544088481180592
2795703,2014-01-10,1,4,3,0,0,1,1,1,53.34903,-6.29431,16,0,4.0,7,2.0,2.0,5325,158.0,2.0,1125.0,49.0,0.0,0.0,2014-05-05,4.85,4.85,4.85,4.96,4.98,4.85,4.8,1,1.0,1.0,0.0,0.0,0.48,3166.0,3,0,7,480,0.0439690239982605
2832333,2014-03-23,3,1,3,1,1,1,1,1,53.33008,-6.27272,18,0,6.0,5,3.0,3.0,2896,333.0,6.0,60.0,183.0,0.0,0.0,2014-05-22,4.91,4.89,4.93,4.95,4.95,4.81,4.74,0,2.0,2.0,0.0,0.0,1.81,3094.0,2,0,5,465,0.0613600073878917
2842414,2014-04-21,1,4,3,0,1,1,1,1,53.36536,-6.29111,13,0,5.0,2,3.0,3.0,64,65.0,2.0,1125.0,6.0,0.0,0.0,2016-06-20,3.33,3.6,3.33,4.8,4.8,4.2,3.4,1,1.0,1.0,0.0,0.0,0.08,3065.0,2,0,3,350,0.1238309615033752
2842486,2013-06-19,2,2,2,0,1,1,1,1,53.33776,-6.30401,16,0,3.0,2,1.0,1.0,4196,110.0,7.0,1125.0,139.0,0.0,0.0,2014-05-27,4.34,4.49,4.46,4.67,4.65,4.47,4.21,0,1.0,1.0,0.0,0.0,1.38,3371.0,2,0,3,378,0.0408224742161004
2850155,2014-04-17,1,4,1,0,1,1,0,0,53.28346,-6.13591,13,0,4.0,9,2.0,2.0,3860,300.0,3.0,56.0,1.0,1.0,1.0,2022-08-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2.0,1.0,1.0,0.0,1.0,3069.0,2,0,9,30,0.02
2862881,2014-04-23,3,3,2,1,0,1,1,1,53.34051,-6.25699,16,0,4.0,2,1.0,1.0,4828,243.0,2.0,1125.0,34.0,22.0,3.0,2019-06-09,4.85,4.97,4.82,4.88,4.79,4.88,4.65,0,3.0,3.0,0.0,0.0,0.86,3063.0,3,0,3,402,0.1135662687471975
2873250,2013-08-02,1,4,3,0,1,1,1,1,53.35951,-6.24626,44,2,2.0,4,1.0,1.0,4199,51.0,2.0,1125.0,6.0,0.0,0.0,2018-05-26,5.0,5.0,4.83,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.11,3327.0,2,3,4,398,0.0725116747780947
2874272,2012-01-02,4,1,3,0,1,1,1,1,53.35685,-6.29078,16,0,2.0,2,1.5239777204184215,1.0,4223,101.0,2.0,365.0,144.0,30.0,1.0,2014-10-07,4.56,4.69,4.77,4.89,4.91,4.49,4.5,1,8.0,8.0,0.0,0.0,1.49,3905.0,2,0,3,495,0.0846014047821799
2885736,2014-02-23,1,4,3,0,1,1,1,1,53.36499,-6.26467,13,0,8.0,2,4.0,5.895590181708249,2713,180.0,5.0,17.0,6.0,0.0,0.0,2014-07-06,4.83,4.5,4.83,4.83,4.83,4.67,4.17,0,1.0,1.0,0.0,0.0,0.06,3122.0,2,0,3,115,0.0637466465509268
2891101,2014-03-24,4,1,3,0,1,1,1,1,53.329,-6.28211,44,2,1.0,4,1.0,1.0,5263,87.0,4.0,30.0,109.0,19.0,1.0,2014-06-16,4.83,4.87,4.73,4.92,4.91,4.63,4.82,1,2.0,0.0,2.0,0.0,1.09,3093.0,2,3,4,724,0.0539160993201701
2903645,2014-04-26,1,4,3,0,0,1,1,1,53.32136,-6.20679,37,2,1.0,4,1.0,1.0,835,49.0,1.0,365.0,27.0,0.0,0.0,2014-06-22,4.81,4.67,4.96,4.96,4.78,4.67,4.7,1,2.0,0.0,2.0,0.0,0.27,3060.0,3,3,4,312,0.0801602551485472
2923471,2014-03-24,4,1,3,0,1,1,1,1,53.32958,-6.2836,44,2,1.0,4,1.0,1.0,5243,90.0,5.0,7.0,55.0,0.0,0.0,2014-05-13,4.87,4.91,4.81,4.91,4.98,4.75,4.8,1,2.0,0.0,2.0,0.0,0.54,3093.0,2,3,4,552,0.0565152754246691
2985355,2014-05-07,1,4,3,0,1,1,0,2,53.39251,-6.14205,37,2,5.0,3,1.0,4.0,109,1000.0,90.74962204678724,1125.0,47.0,0.0,0.0,2018-06-04,4.53,4.6,4.64,4.62,4.93,4.64,4.47,1,1.0,0.0,1.0,0.0,0.9,3049.0,2,3,3,259,0.1073643915011449
3009793,2011-07-07,4,1,3,0,1,1,1,1,53.33761,-6.32431,16,0,2.0,2,1.5239777204184215,1.0,2870,114.0,3.0,365.0,31.0,9.0,1.0,2014-10-13,4.53,4.83,4.77,4.9,4.83,4.73,4.43,1,5.0,5.0,0.0,0.0,0.32,4084.0,2,0,3,388,0.0713362920965193
3012532,2014-05-10,4,1,1,1,1,1,1,2,53.4925569505988,-6.08674,9,0,6.0,2,2.0,4.0,6154,146.0,2.0,30.0,128.0,20.0,3.0,2014-06-22,4.81,4.87,4.84,4.91,4.95,4.77,4.79,1,5.0,5.0,0.0,0.0,1.28,3046.0,2,0,3,45,0.0707966523796588
3026802,2013-06-10,4,2,2,1,1,1,1,3,53.34033,-6.43476,37,2,1.0,5,1.0,2.0,6766,31.0,14.0,1125.0,11.0,2.0,0.0,2014-05-26,4.91,4.91,5.0,4.91,5.0,4.64,4.73,0,3.0,0.0,3.0,0.0,0.11,3380.0,2,3,5,336,0.0472044859589913
3031518,2014-04-11,3,1,2,1,1,1,1,1,53.36238,-6.18458,37,2,2.0,6,1.0,2.0,3603,123.0,1.0,1000.0,66.0,17.0,6.0,2014-07-16,4.58,4.64,4.82,4.85,4.78,4.77,4.46,0,4.0,0.0,4.0,0.0,0.66,3075.0,2,3,6,520,0.0789476624437481
3042183,2014-04-11,3,1,2,1,1,1,1,1,53.36297,-6.18643,37,2,2.0,6,1.0,1.0,3602,114.0,1.0,1125.0,35.0,19.0,5.0,2014-05-20,4.85,4.85,4.82,4.91,5.0,4.74,4.74,0,4.0,0.0,4.0,0.0,0.35,3075.0,2,3,6,502,0.073191080252873
3042237,2014-04-11,3,1,2,1,1,1,1,1,53.3628,-6.18427,26,2,1.0,6,1.0,1.0,2034,70.0,1.0,1125.0,35.0,19.0,5.0,2014-05-25,4.82,4.79,4.88,4.91,4.88,4.68,4.68,0,4.0,0.0,4.0,0.0,0.35,3075.0,2,3,6,371,0.0740038107747859
3048852,2014-03-10,1,4,3,0,1,1,0,1,53.3479,-6.26122,40,2,2.0,4,1.0,1.0,4089,63.0,30.0,90.0,82.0,0.0,0.0,2014-08-08,4.82,4.9,4.66,4.84,4.91,4.98,4.8,0,1.0,0.0,1.0,0.0,0.83,3107.0,2,3,4,460,0.0763405411151788
3076665,2014-05-18,1,4,3,0,1,1,0,1,53.36208,-6.27934,37,2,2.0,5,1.0,1.0,455,71.0,2.0,7.0,139.0,0.0,0.0,2014-05-23,4.63,4.79,4.79,4.81,4.74,4.51,4.74,0,1.0,0.0,1.0,0.0,1.37,3038.0,2,3,5,275,0.0561075395126825
3088332,2014-05-16,1,4,3,0,0,1,1,1,53.34308,-6.27463,40,2,4.0,4,1.0,1.0,400,51.0,2.0,14.0,20.0,0.0,0.0,2016-06-26,4.9,4.95,4.5,4.9,4.95,4.9,4.85,0,1.0,0.0,1.0,0.0,0.26,3040.0,3,3,4,181,0.0581310243267737
3096382,2014-05-11,3,1,2,1,1,1,1,1,53.34525,-6.26582,18,0,5.0,2,2.0,3.0,5866,206.0,4.0,365.0,228.88497850198831,43.0,4.0,2014-06-04,4.73,4.83,4.68,4.94,4.94,4.9,4.65,0,3.0,1.0,2.0,0.0,2.28,3045.0,2,0,3,818,0.062064843929511
3110929,2014-04-15,2,2,0,0,0,1,1,1,53.31792,-6.27942,37,2,1.0,3,1.0,1.0,3083,75.0,8.0,45.0,40.0,0.0,0.0,2014-06-09,4.8,4.73,4.7,4.88,4.95,4.8,4.7,0,1.0,0.0,1.0,0.0,0.4,3071.0,3,3,3,394,0.0695795562101257
3137058,2014-02-06,4,1,2,0,1,1,1,1,53.33208,-6.29582,44,2,2.0,4,1.0,1.0,3315,89.0,3.0,90.0,100.0,2.0,2.0,2018-01-02,4.9,4.89,4.96,4.95,4.98,4.62,4.75,0,1.0,0.0,1.0,0.0,1.75,3139.0,2,3,4,479,0.0843644022416254
3180314,2012-04-13,1,4,3,0,1,1,1,1,53.33452,-6.27705,13,0,6.0,2,3.0,4.0,4942,180.0,6.0,1125.0,6.0,0.0,0.0,2014-07-20,4.5,4.67,4.17,4.5,4.83,4.33,4.5,1,1.0,1.0,0.0,0.0,0.06,3803.0,2,0,3,569,0.0331600567711678
3188621,2014-05-30,4,2,3,0,1,1,1,1,53.34213,-6.28813,31,2,2.0,6,1.0,1.0,3413,104.0,3.0,31.0,155.0,26.0,2.0,2015-01-01,4.46,4.57,4.51,4.8,4.84,4.65,4.27,1,2.0,1.0,1.0,0.0,1.65,3026.0,2,3,6,727,0.0835503650977032
3221575,2014-06-03,1,4,3,0,1,1,1,2,53.4187,-6.14568,16,0,4.0,7,2.0,2.0,6968,88.0,1.0,1125.0,31.0,0.0,0.0,2015-06-15,4.58,4.74,4.48,4.87,4.94,4.65,4.71,0,1.0,1.0,0.0,0.0,0.35,3022.0,2,0,7,97,0.0733903445683044
3226975,2014-06-03,1,4,3,0,1,1,0,1,53.35269,-6.29078,13,0,6.0,2,2.0,2.0,6297,70.0,3.0,7.0,6.0,0.0,0.0,2014-07-14,3.75,4.0,3.055738338062441,4.5,4.5,3.75,3.75,0,1.0,1.0,0.0,0.0,0.06,3022.0,2,0,3,15,0.0768335368335368
3253976,2014-06-06,1,4,3,0,1,1,1,1,53.34347,-6.26251,40,2,2.0,4,1.0,1.0,5098,120.0,1.0,1125.0,78.0,0.0,0.0,2014-06-30,4.92,4.89,4.99,4.99,4.99,4.99,4.83,0,1.0,0.0,1.0,0.0,0.78,3019.0,2,3,4,417,0.0392515912418042
3260995,2014-06-05,1,4,3,0,1,1,1,1,53.37431,-6.24123,13,0,8.0,5,4.0,4.0,6511,130.0,7.0,1125.0,2.0,0.0,0.0,2014-07-29,4.5,4.0,4.0,4.5,4.5,4.0,4.5,0,1.0,1.0,0.0,0.0,0.02,3020.0,2,0,5,281,0.0738095238095238
3273876,2012-03-29,1,4,3,0,1,1,1,1,53.30703,-6.28518,13,0,4.0,9,2.0,2.0,6664,200.0,4.0,1125.0,3.0,0.0,0.0,2015-06-14,4.33,4.67,3.33,5.0,5.0,5.0,4.33,0,1.0,1.0,0.0,0.0,0.03,3818.0,2,0,9,218,0.0782563025210084
3281268,2014-06-09,2,1,0,0,1,1,1,2,53.38873,-6.13044,13,0,8.671544170113124,13,4.280988580872517,5.0,284,310.0,5.0,1125.0,24.0,0.0,0.0,2014-07-30,4.77,4.86,4.68,4.95,4.86,4.73,4.76,0,1.0,1.0,0.0,0.0,0.24,3016.0,2,0,13,396,0.0355112579292587
3333378,2014-05-10,4,1,1,1,1,1,1,2,53.4925569505988,-6.08642,9,0,6.0,2,2.0,4.0,6153,140.0,2.0,30.0,120.0,22.0,1.0,2015-03-01,4.85,4.88,4.91,4.89,4.95,4.84,4.8,1,5.0,5.0,0.0,0.0,1.31,3046.0,2,0,3,74,0.0804452127155354
3356956,2014-06-16,1,4,3,0,1,1,1,1,53.37585,-6.33262,16,0,2.0,2,1.0,1.0,6499,95.0,3.0,1125.0,35.0,0.0,0.0,2014-09-21,4.91,4.91,5.0,5.0,5.0,4.57,4.94,0,1.0,1.0,0.0,0.0,0.36,3009.0,2,0,3,294,0.0318658181263003
3388678,2013-05-09,1,4,3,0,0,1,0,1,53.36274,-6.23985,13,0,8.0,5,4.0,5.0,62,151.0,2.0,365.0,13.0,0.0,0.0,2014-08-12,4.85,4.92,4.0,4.85,4.77,4.69,4.85,1,1.0,1.0,0.0,0.0,0.13,3412.0,3,0,5,327,0.058095145253168
3389175,2013-02-02,1,4,3,0,0,1,0,1,53.33965,-6.274,16,0,4.0,2,2.0,3.0,5805,107.0,7.0,90.0,93.0,0.0,0.0,2014-06-30,4.77,4.82,4.7,4.86,4.98,4.88,4.69,1,2.0,1.0,1.0,0.0,0.93,3508.0,3,0,3,737,0.0499366486252121
3394094,2013-08-06,4,1,3,1,1,1,1,1,53.35277,-6.26669,40,2,1.0,4,1.0,1.0,6096,91.0,3.0,14.0,208.0,34.0,1.0,2014-08-01,4.75,4.89,4.85,4.87,4.92,4.86,4.71,0,1.0,0.0,1.0,0.0,2.1,3323.0,2,3,4,591,0.0724987312826443
3424579,2010-01-15,1,4,2,0,1,1,1,1,53.37031,-6.18018,13,0,6.0,5,4.0,4.0,3957,200.0,14.0,1125.0,13.0,2.0,1.0,2014-08-14,4.77,4.85,4.38,4.92,4.92,4.85,4.62,0,1.0,1.0,0.0,0.0,0.13,4622.0,2,0,5,482,0.0592615689057148
3430811,2014-06-26,1,4,3,0,1,1,1,1,53.33958,-6.22457,37,2,2.0,4,1.0,1.0,6629,58.0,2.0,50.0,25.0,0.0,0.0,2014-11-08,4.92,4.88,4.88,4.96,4.96,4.68,4.72,0,2.0,1.0,1.0,0.0,0.26,2999.0,2,3,4,207,0.1040670389555694
3441888,2012-05-28,4,1,2,0,1,1,1,0,53.28692,-6.12574,13,0,4.0,5,2.0,2.0,2541,220.0,6.0,1125.0,9.0,9.0,0.0,2022-05-27,4.56,4.78,4.0,5.0,5.0,4.89,4.44,0,1.0,1.0,0.0,0.0,2.48,3758.0,2,0,5,378,0.0364583677596837
